eval_id,customer_text,human_intent,predicted_intent,intent_confidence,retrieved_customer_text,retrieved_support_text,retrieval_similarity,retrieved_intent,safe_to_auto_handle,evidence_sufficient,escalation_reason,expected_reply_points,retrieval_evidence,system_decision,system_reason,human_decision,human_evidence,system_evidence
149,@AmericanAir - boy the old gray mare is not what it use to be. Look what I was greeted with upon boarding AA1186 to ORD! https://t.co/JNCpJfDU6T,onboard_services,checkin_boarding_gate,0.13274720890298813,Boarding for D.C. and look what @AmericanAir has on all the chairs #thatscub #FlyTheW https://t.co/jStDVIXk0Y,"@176800 That's pretty cool, Brian!",0.162405407188025,checkin_boarding_gate,True,True,,Provide information about onboard services and escalate current aircraft-specific problems.,False,ESCALATE,insufficient_historical_evidence,AUTO,SUFFICIENT,INSUFFICIENT
150,The gamble paid off! Split @25703 off my PNR and got her on the earlier JFK-LAX @AmericanAir flight. Now she gets to enjoy AA's great A321T biz for the first time! 😁 https://t.co/aWeoOqkpC8,rebooking_itinerary,payment_fees_refund,0.12052864331692684,@AmericanAir Please do! She’s an #AArockstar! (My spelling error - It’s actually Amanda) want to make sure she gets credit for her great work.,@745063 Already sent! Have a fabulous weekend.,0.13961267783735878,payment_fees_refund,False,False,live_travel_or_itinerary_issue,Review the itinerary and provide appropriate rebooking or itinerary-change options.,False,ESCALATE,insufficient_historical_evidence,ESCALATE,INSUFFICIENT,INSUFFICIENT
151,@AmericanAir Outbound flight delayed-miss connection-results in red-eye. Return flight path starts with a 3 hour mechanical delay after plane sat at airport for 8 hours overnight. #HappyThanksgiving,flight_delay_status,flight_delay_status,0.1773851519466587,@AmericanAir Well at least the mechanical delay for my return flight is only at 3 hours and counting.  2 for 2 😑,@601070 Our sincere apologies for the delay on your return flight. Please DM your record locator for more information.,0.16437390738709418,flight_delay_status,True,True,,Provide current flight status/ETA when available; avoid guessing and request flight details when necessary.,False,ESCALATE,insufficient_historical_evidence,AUTO,SUFFICIENT,INSUFFICIENT
152,"@AmericanAir Is there a way to view the fare rules for a ticketed reservation on https://t.co/DZ6EoAvL4b?  I'm considering a cancellation / change, but cannot figure out how to see the details on fees.  Thanks!",booking,booking,0.13585516852688231,Hey @AmericanAir - trying to figure out what fare classes I’m booked in today. Can I DM to figure it out? Thanks!,@162605 We can meet you in DM. We'll see you there.,0.13455230001855725,booking,False,False,case_specific_booking_issue,Provide booking guidance or troubleshoot the booking issue; verify reservation details for case-specific problems.,False,ESCALATE,insufficient_historical_evidence,ESCALATE,INSUFFICIENT,INSUFFICIENT
153,@AmericanAir It’s hard to know when you are on hold for 20 minutes and the rebooking line isn’t moving 🤷🏻‍♂️,rebooking_itinerary,rebooking_itinerary,0.1288718066601429,".@AmericanAir you need more help @122122 in the rebooking line, I'm ready to be home. https://t.co/2Gqt3uvT22",@212499 We can help with rebooking so please DM your record locator and we’ll get you home soon.,0.27063058678472396,rebooking_itinerary,False,False,live_travel_or_itinerary_issue,Review the itinerary and provide appropriate rebooking or itinerary-change options.,True,ESCALATE,high_risk_intent,ESCALATE,INSUFFICIENT,SUFFICIENT
154,"@AmericanAir After check in moved my husband’s and I️ seats were moved apart, and than made him pay at the gate for a personal item. The desk attendants did nothing to help and were more concerned about getting their line down than helping us.",checkin_boarding_gate,checkin_boarding_gate,0.20315616855063787,@AmericanAir Incorrect. 11/12 my husband and I were on the flight. Sched. to arrive 6:17pm arr @ gate 7:08. Sat abt 10 mins waiting to pull up to the gate then more for someone to OPEN THE DOOR. ✔your info Defensiveness is not a good look.,"@685002 Sorry for the confusion, we looked at today's flight info. Sorry things didn't go as planned and we hope you'll give us another chance.",0.13674818984174972,checkin_boarding_gate,False,False,time_sensitive_airport_issue,"Provide check-in, boarding, or gate guidance and escalate time-sensitive airport issues.",False,ESCALATE,insufficient_historical_evidence,ESCALATE,INSUFFICIENT,INSUFFICIENT
155,@AmericanAir Still laughing at the absurdity of this tbh. No idea when the bag will show up yet though. American's website for lost bags is about as reliable as package tracking.,baggage,baggage,0.1691736294754358,@AmericanAir 2309 had to leave the airport as we had no idea when luggage would be available to pick up due to bomb threat. Hope luggage is there in the morning.,"@719751 Your bags are in PHX, Paul. Please take a peek at this link: https://t.co/vpkBeWiqTq",0.13499985377881446,baggage,True,True,,"Address the baggage issue, explain the relevant process, and request claim/tracking details when needed.",False,ESCALATE,insufficient_historical_evidence,AUTO,SUFFICIENT,INSUFFICIENT
156,@AmericanAir why would i pay $1400 to secure my status when I'm less than $50 and 800 miles away? Knowing that I have a trip scheduled next week this seems like a waste.  Do you really know your customers?,loyalty,loyalty,0.1548085095340736,"5,000 miles away from Gold status with @AmericanAir 🤞🏾",@630093 That's #AAwesome! Thanks for you continued loyalty and support for the AAdvantage program.,0.14186060119603003,loyalty,False,False,account_specific_issue,Explain general AAdvantage information and verify account details for account-specific requests.,False,ESCALATE,insufficient_historical_evidence,ESCALATE,INSUFFICIENT,INSUFFICIENT
157,"Waiting for this flight to Charlotte on @AmericanAir out of the 305, current mood: https://t.co/VFPZbwngDl",flight_delay_status,flight_delay_status,0.1307827431164944,We’ve been waiting on a replacement pilot 👩‍✈️ for this @americanair #flight.  @127663 2 @122524 #flightdelay https://t.co/szN1WnTEWm https://t.co/BIu6QRi7Ru,"@202945 Our apologies for the delay, Desmond. We'll have you #wheelsup soon.",0.16530119114267539,flight_delay_status,False,False,live_travel_or_itinerary_issue,Provide current flight status/ETA when available; avoid guessing and request flight details when necessary.,False,ESCALATE,insufficient_historical_evidence,ESCALATE,INSUFFICIENT,INSUFFICIENT
158,@AmericanAir AA433 can’t wait an extra 20 minutes since many people are trying to make a connection to SFO?,rebooking_itinerary,rebooking_itinerary,0.1621107394492052,@AmericanAir And now I'm likely to miss my connection to SFO,"@222986 If you need help with rebooking options, please see an agent, or call Reservations at 800-433-7300.",0.23669274114238698,rebooking_itinerary,False,False,live_travel_or_itinerary_issue,Review the itinerary and provide appropriate rebooking or itinerary-change options.,False,ESCALATE,insufficient_historical_evidence,ESCALATE,INSUFFICIENT,INSUFFICIENT
159,Have you ever been in a cab with coworkers and you were the only one not allowed to check bag? I got left in Chicago thanks to @AmericanAir,baggage,baggage,0.19221718668747553,@AmericanAir Group 6. Same priced ticket. Wasn’t expected I’d have to check a bag.,"@526490 Unless we have the record locator, we're unable to see what happened. You can have your coworker reach out to us here if you like.",0.1679271372899192,baggage,False,False,case_specific_baggage_issue,"Address the baggage issue, explain the relevant process, and request claim/tracking details when needed.",False,ESCALATE,insufficient_historical_evidence,ESCALATE,INSUFFICIENT,INSUFFICIENT
160,Missed @AmericanAir flight this morning. Now @140508 cancelled our Sat. return flight and wants to extort $200 more to rebook on that same flight we already paid them for.  Refusing to refund $. #badcustomerservice Thanks for ruining our family's Thanksgiving,cancellation_schedule,cancellation_schedule,0.18486384506663206,@AmericanAir AA is refusing to refund my $2400 for a trip to LAX on Oct that I cancelled 4 hours later.,"@444985 Mark, if your ticket is eligible for a refund it can take 7-10 business days for the refund to back into your account.",0.15887919491103783,cancellation_schedule,False,False,live_travel_or_itinerary_issue,Explain cancellation or schedule-change information and provide applicable next steps without guaranteeing an outcome.,False,ESCALATE,insufficient_historical_evidence,ESCALATE,INSUFFICIENT,INSUFFICIENT
161,"@AmericanAir Still waiting for an answer! I dont need to be told its not affected ""now"". Of course its not. Its December 1st. Nor do I need to be told how to check flight status. Im grown. This is going to be a PR nigthtmare &amp; U R not helping!",flight_delay_status,booking,0.1444122799108115,@AmericanAir I'm going to be traveling with an infant in my pap. Do I need to add them to my reservation?,"@439875 We'd be happy to add the baby for you. Please DM your record locator, along with the baby's name, and date of birth.",0.17602679759541243,booking,False,False,live_travel_or_itinerary_issue,Provide current flight status/ETA when available; avoid guessing and request flight details when necessary.,False,ESCALATE,insufficient_historical_evidence,ESCALATE,INSUFFICIENT,INSUFFICIENT
162,@AmericanAir ridiculous policy of charging $150 to restate miles when you book using miles - #stopflyingamerican and use @SouthwestAir instead!!,booking,loyalty,0.20841764032330384,What's the point of using miles when @AmericanAir makes you pay for redeeming it. #betterusingsome1else #airlines,@373182 You're still subject to taxes and if you book within 20 days of departure there is an expedite charge.,0.2734794500876897,loyalty,False,False,case_specific_booking_issue,Provide booking guidance or troubleshoot the booking issue; verify reservation details for case-specific problems.,True,AUTO,sufficient_evidence_low_risk,ESCALATE,INSUFFICIENT,SUFFICIENT
163,"Buy an aisle seat on @AmericanAir in July for a flight in December. Get boarding pass for middle seat...  ""Thank you"" for the 7+ hour flight in the middle seat...",seat,seat,0.25751493677713533,"Sure... give the 6'4"" guy the middle seat 😡😡😡😡😡 @AmericanAir",@563925 We understand the struggle and always want you to be comfortable. Take a look at our roomier Main Cabin Extra seats: https://t.co/N9kHMrvr7b,0.28873698261926656,seat,False,False,case_specific_seating_issue,Explain available seating options and review the reservation when the issue is case-specific.,True,AUTO,sufficient_evidence_low_risk,ESCALATE,INSUFFICIENT,SUFFICIENT
164,@AmericanAir flight attendant on 5282 makes me unpack everything in my bag and carry it in a plastic bag because my bag is too big to carry on plane. Left my scarf and a folder inside. Silly! #loyalamericanmember https://t.co/fFVH4RFhbC,baggage,baggage,0.26455900285484857,"@AmericanAir my bag is ""too big for overhead compartment"" but my neighbor's noticably larger bag isn't? #Jetblueisbetter",@494299 We're sorry for any inconvenience. Your bag would need to fit into the sizer for the overhead bin space.,0.24065341931500506,baggage,False,False,case_specific_baggage_issue,"Address the baggage issue, explain the relevant process, and request claim/tracking details when needed.",False,ESCALATE,insufficient_historical_evidence,ESCALATE,INSUFFICIENT,INSUFFICIENT
165,@AmericanAir are  you kidding me ????  That's  exactly team  I contacted the  Customer Relations team. Shit service and minimal compensation for  being trapped in Rio for three  days  due  to the A-Airbus electronic fault  not to mention that I lost over 1200 USD  for  my hotel.,payment_fees_refund,payment_fees_refund,0.13698217852585987,@AmericanAir A refund or pay for my hotel,@190672 Please check with our team at the airport for accommodations.,0.12938202015544945,payment_fees_refund,False,False,financial_or_case_specific_issue,Explain applicable fee/refund processes and avoid promising reimbursement without verifying the case.,False,ESCALATE,insufficient_historical_evidence,ESCALATE,INSUFFICIENT,INSUFFICIENT
166,Everybody told me: Don’t use @AmericanAir but I’m stupid and  I bought the tickets to US with them.,general_complaint_or_other,booking,0.12476869064377599,"@AmericanAir And no, I bought the tickets round trip.","@306035 It's your confirmation code. You can also confirm your full name, date of travel and origin city via DM.",0.372037491592946,booking,False,False,complaint_or_human_review_required,Acknowledge the customer and provide an appropriate response without inventing unsupported information.,True,AUTO,sufficient_evidence_low_risk,ESCALATE,INSUFFICIENT,SUFFICIENT
167,@AmericanAir It should probably reiterate that clearly considering I just had to pay because I thought I didn’t have a seat? Thanks,seat,seat,0.15548591265629347,@AmericanAir ... but I have a seat... right?,"@312663 Yes, you do have a seat assignment.",0.17821030043162991,seat,False,False,case_specific_seating_issue,Explain available seating options and review the reservation when the issue is case-specific.,False,ESCALATE,insufficient_historical_evidence,ESCALATE,INSUFFICIENT,INSUFFICIENT
168,"@AmericanAir Hi, what’s the status of the flight No.2545 (LAX-MEX). My parents had to land in Mazatlán to load fuel. The flight had to have landed at 6 am in the @199555.",flight_delay_status,checkin_boarding_gate,0.14769980299376895,@AmericanAir We had to race to the gate to make the flight #terrible,"@478391 Our sincere apologies for the wait, Jill. We know that waiting is not ideal, and we really appreciate your patience with us.",0.13131694760927543,checkin_boarding_gate,False,False,live_travel_or_itinerary_issue,Provide current flight status/ETA when available; avoid guessing and request flight details when necessary.,False,ESCALATE,insufficient_historical_evidence,ESCALATE,INSUFFICIENT,INSUFFICIENT
169,"@AmericanAir Hi @americanair, we have landed in SFO 3+ hours late (missing our afternoon plans) and without our luggage (which seems to have taken a different tour across the country). Anything you can do to make up for this?",flight_delay_status,baggage,0.13388062899853642,.@AmericanAir My wife and I are in Israel without our luggage! We arrived on time but we really want our luggage! I am wearing sweat pants it is not pretty! WE WANT OUR BAGS!!!,@564456 Not having your things can be frustrating and we're trying to get it back to you. Please file a baggage report with our team at the airport.,0.15712744778419052,baggage,False,False,live_travel_or_itinerary_issue,Provide current flight status/ETA when available; avoid guessing and request flight details when necessary.,False,ESCALATE,insufficient_historical_evidence,ESCALATE,INSUFFICIENT,INSUFFICIENT
170,@AmericanAir friend couldn't make her connection b/c her original flight was delayed....can she at least get a voucher since now she misses #Thanksgiving??,rebooking_itinerary,rebooking_itinerary,0.13578475296357395,"@AmericanAir We just hope she makes her connection now. She's boarding, but the agents told her that making her next flight was CLT's problem","@200305 Our agents will be sure to help, if additional assistance is needed. Our crew will take excellent care of her.",0.2465350965276595,rebooking_itinerary,False,False,live_travel_or_itinerary_issue,Review the itinerary and provide appropriate rebooking or itinerary-change options.,False,ESCALATE,insufficient_historical_evidence,ESCALATE,INSUFFICIENT,INSUFFICIENT
171,@AmericanAir Then why am I still unable to check in? Your AA team and oneworld partners are the reason we’re in this mess in the first place. Iberia canceled a segment and no one thought to tell us. You just decided we’d teleport to Madrid.,rebooking_itinerary,checkin_boarding_gate,0.1769637981044894,@AmericanAir why am I unable to check in online? My record locator is GLCGFU,@734717 Everything looks good on our end. What message are you getting?,0.21116138602897083,checkin_boarding_gate,False,False,live_travel_or_itinerary_issue,Review the itinerary and provide appropriate rebooking or itinerary-change options.,False,ESCALATE,insufficient_historical_evidence,ESCALATE,INSUFFICIENT,INSUFFICIENT
172,.@AmericanAir is charging customers a $60 “bag fee” at the gate based on ticket class. Guess there wasn’t enough space... oh wait. #morelikeUNAmerican https://t.co/1FyjUboM29,checkin_boarding_gate,checkin_boarding_gate,0.154459041472054,"I am boarding a new plane... oh wait, no @AmericanAir 😒😒😒😒 https://t.co/B2le3NRIUC","@399419 We see you should be on your way in just a few moments. We're going to make sure that window is fixed, did you tell the crew?",0.18135951924133556,checkin_boarding_gate,False,False,time_sensitive_airport_issue,"Provide check-in, boarding, or gate guidance and escalate time-sensitive airport issues.",False,ESCALATE,insufficient_historical_evidence,ESCALATE,INSUFFICIENT,INSUFFICIENT
173,@AmericanAir why is flight AA4340 already delayed???,flight_delay_status,flight_delay_status,0.22800083562084947,@AmericanAir why is flight #3795 delayed???,"@459067 We're sorry for the extra time, Donna. There was a previous maintenance delay. We show you're flight is estimated to depart at 2:45p.",0.7803939535414063,flight_delay_status,True,True,,Provide current flight status/ETA when available; avoid guessing and request flight details when necessary.,True,AUTO,sufficient_evidence_low_risk,AUTO,SUFFICIENT,SUFFICIENT
174,"Dear @AmericanAir, 

1 of your Aadvantage reps called yesterday to remind us that husband's 149k miles were about to expire. We fixed that today. 

A Million THANK YOUS for that call! https://t.co/HTQ5ZMOsWW",loyalty,loyalty,0.20526118693160464,@AmericanAir 3.5 million miles,@737354 Upgrades are a very popular benefit our elite members enjoy. They can be hard to come by in popular markets.,0.18357126847162594,loyalty,False,False,account_specific_issue,Explain general AAdvantage information and verify account details for account-specific requests.,False,ESCALATE,insufficient_historical_evidence,ESCALATE,INSUFFICIENT,INSUFFICIENT
175,"@AmericanAir Checked bags at #PWM yesterday afternoon, boarded the plane on time, flew to #PHL. Ground crew didn't bother to load ANY of the bags at all. Plane arrived in Philly empty.  #WTF Someone needs to be fired...",baggage,baggage,0.15299589211611955,@AmericanAir flew to Fresno only to find out all of the liquids in my checked bags were spilled onto my things they came in individual bags!,@320652 Please contact the baggage team at 800-535-5225 if a claim is needing to be filed.,0.14938877721918412,baggage,False,False,case_specific_baggage_issue,"Address the baggage issue, explain the relevant process, and request claim/tracking details when needed.",False,ESCALATE,insufficient_historical_evidence,ESCALATE,INSUFFICIENT,INSUFFICIENT
176,"@AmericanAir our flight was first delayed, then flight cancelled, and have 30 mins to change planes in Washington with a person with accessibility needs. Praying we don’t miss our connection and ultimately basic training graduation. #reasonstoneverflyamerican #neveragain",accessibility,cancellation_schedule,0.1823312850413893,"Hm :( More delAAy :( 1st flight cancelled, 2nd delayed. Additional 30+mins just announced - Not so happy today with @AmericanAir https://t.co/rmPbJWB48l",@189547 This isn't what we had in mind and sincerely apologize. Our crew should have you in the clouds any second now.,0.13887623118681242,cancellation_schedule,False,False,accessibility_assistance_required,Acknowledge the accessibility need and connect the customer with appropriate assistance.,False,ESCALATE,insufficient_historical_evidence,ESCALATE,INSUFFICIENT,INSUFFICIENT
177,"Advised by an @AmericanAir representative that my flight (AA1522 on 11/26 SFO-ORD) was delayed due to maintenance, which resulted in a 3.5 hour delay, and extremely condescending gate agents handling the issues. Please help ASAP @AmericanAir #PassengerBillofRights",flight_delay_status,flight_delay_status,0.22375476085039225,@AmericanAir Thanks. My flight was delayed due to a late flight attendant. Appreciate the assist.,@316635 We're glad to hear you made it! Thanks for flying with us today. Have a great evening.,0.17921394615641176,flight_delay_status,False,False,live_travel_or_itinerary_issue,Provide current flight status/ETA when available; avoid guessing and request flight details when necessary.,False,ESCALATE,insufficient_historical_evidence,ESCALATE,INSUFFICIENT,INSUFFICIENT
178,"American Airlines delaying my flight because “due to the in-flight entertainment system being broken, we will switch aircraft”. 

Dear @AmericanAir, I do not care enough about your bland movies and ads to wish to land at 3AM. 

Best,
Adriana",flight_delay_status,onboard_services,0.18286531506187054,@AmericanAir providing in-Flight entertainment #squeak https://t.co/UZjKNWTZtW,"@497213 We're sorry for the #squeaks, Stacy. Please be sure to let a crew member know.",0.22198565349957095,onboard_services,True,True,,Provide current flight status/ETA when available; avoid guessing and request flight details when necessary.,False,ESCALATE,insufficient_historical_evidence,AUTO,SUFFICIENT,INSUFFICIENT
179,@AmericanAir Okay. Thanks!,general_complaint_or_other,accessibility,0.02493056773351334,"...okay seriously, I'm sorry @AmericanAir flight attendant that Max ""didn't have paperwork"" because our @116450 flight got cancelled and we got switched but 1. He is NOT an emotional service animal, he's a service dog and 2. I TOLD YOU THAT when I overheard you &gt;",@752154 We apologize for any confusion and we're glad we could get you on your way with Max.,0.07563750623476184,accessibility,False,False,complaint_or_human_review_required,Acknowledge the customer and provide an appropriate response without inventing unsupported information.,False,ESCALATE,low_intent_confidence,ESCALATE,INSUFFICIENT,INSUFFICIENT
180,@AmericanAir aa6082 super delayed... Set for 655 departure. We sit on taxi way for 40min just to return to gate for a bad bag and refuel?? I'd rather have stayed in beautiful @108033 until we had to leave :(,flight_delay_status,checkin_boarding_gate,0.14107851401226715,@AmericanAir how can two planes be required to return to gate for maintenance. Unacceptable.,@508786 We're so sorry that you've been delayed. Safety for our customers and crew is our top priority and we'll have you on the way soon.,0.19275815144906938,checkin_boarding_gate,False,False,live_travel_or_itinerary_issue,Provide current flight status/ETA when available; avoid guessing and request flight details when necessary.,False,ESCALATE,insufficient_historical_evidence,ESCALATE,INSUFFICIENT,INSUFFICIENT
181,"@AmericanAir flight was late by an hour and a half, cause me to miss my connection, and offered no compensation, meanwhile customer service doesn't know how to work their keyboards to reschedule.  Will not be flying with them again any time soon.",rebooking_itinerary,rebooking_itinerary,0.2431681960021203,@AmericanAir And now I'm likely to miss my connection to SFO,"@222986 If you need help with rebooking options, please see an agent, or call Reservations at 800-433-7300.",0.16981450878859072,rebooking_itinerary,False,False,live_travel_or_itinerary_issue,Review the itinerary and provide appropriate rebooking or itinerary-change options.,False,ESCALATE,insufficient_historical_evidence,ESCALATE,INSUFFICIENT,INSUFFICIENT
182,"So pissed at @AmericanAir! Told me I couldn’t carry my bag on because the overhead bins are full only to see numerous bins open. Seriously, why do I have to pay for my ticket when they don’t have to let me bring my bag? #badbusiess",baggage,baggage,0.25155155389100814,@AmericanAir wouldn't let me bring my carry-on on board AA 2170. Plenty of room in overhead bins. My bag fit perfectly on previous flight https://t.co/VUWmeSiwuD,@217639 Our agents do their best to gauge the bin space based on flight loads. We'll be sure to pass along your comments to leadership.,0.25489218465317903,baggage,False,False,case_specific_baggage_issue,"Address the baggage issue, explain the relevant process, and request claim/tracking details when needed.",True,AUTO,sufficient_evidence_low_risk,ESCALATE,INSUFFICIENT,SUFFICIENT
183,"@AmericanAir I am on flight 2102 this AM and you guys are DROPPING. THE. BALL. If I miss my connection to LA, I will not be happy.",rebooking_itinerary,rebooking_itinerary,0.2412934510064152,@AmericanAir And now I'm likely to miss my connection to SFO,"@222986 If you need help with rebooking options, please see an agent, or call Reservations at 800-433-7300.",0.2355025413330273,rebooking_itinerary,True,True,,Review the itinerary and provide appropriate rebooking or itinerary-change options.,False,ESCALATE,insufficient_historical_evidence,AUTO,SUFFICIENT,INSUFFICIENT
184,Trying to figure out a mileage run on @AmericanAir before EOY to qualify for Platinum Pro. How do y'all figure out the EQMs?? HELP ME lol,loyalty,booking,0.1101609263495458,Hey @AmericanAir - trying to figure out what fare classes I’m booked in today. Can I DM to figure it out? Thanks!,@162605 We can meet you in DM. We'll see you there.,0.26758634791886604,booking,True,True,,Explain general AAdvantage information and verify account details for account-specific requests.,True,ESCALATE,low_intent_confidence,AUTO,SUFFICIENT,SUFFICIENT
185,@AmericanAir what is policy for assisted departure?,accessibility,flight_delay_status,0.06236603658682915,@AmericanAir The little delay assisted a bit... ;) #travel #custserv,"@251963 Sometimes, delays aren't so bad. Thanks for joining us today!",0.19465352971380473,flight_delay_status,False,False,accessibility_assistance_required,Acknowledge the accessibility need and connect the customer with appropriate assistance.,False,ESCALATE,low_intent_confidence,ESCALATE,INSUFFICIENT,INSUFFICIENT
186,"Reached elite status with @AmericanAir and all I got in the mail was blank employee recognition cards.

I’ll be flying @SouthwestAir everywhere I go and enjoying my #AList status from now on. At least #SouthWest appreciates my business.",loyalty,loyalty,0.12255542409282208,@AmericanAir I’ve got an issue with my elite status,"@679822 Have you spoken with our specialists in AAdvantage Customer Service yet? If not, please give them a call at 800-882-8880.",0.17958686657729628,loyalty,False,False,account_specific_issue,Explain general AAdvantage information and verify account details for account-specific requests.,False,ESCALATE,insufficient_historical_evidence,ESCALATE,INSUFFICIENT,INSUFFICIENT
187,@AmericanAir I know the holiday season is busy but I booked my thanksgiving flight in July and you gave me absolutely no notice of the time and connection change. I paid for a direct flight and I would love that $ back for the holidays.,rebooking_itinerary,rebooking_itinerary,0.1861116875957608,@AmericanAir would love to know the reason I did NOT get an express pass at Chicago for my connection. Please do tell. 😡😡😡😡,@587013 We took a look at your reservation and it doesn't look like one was ordered. Take a look here for next time: https://t.co/X1ZpDwaT5M,0.11138049299377573,rebooking_itinerary,False,False,live_travel_or_itinerary_issue,Review the itinerary and provide appropriate rebooking or itinerary-change options.,False,ESCALATE,insufficient_historical_evidence,ESCALATE,INSUFFICIENT,INSUFFICIENT
188,Thanks @AmericanAir for ruining my son’s Christmas present. 5 delays.  Missing our connection.,rebooking_itinerary,rebooking_itinerary,0.14599188087421494,"Thank you @AmericanAir for ruining our anniversary. You make us miss our connection, take hours to rebook us and give us $24 for the two of us to eat dinner? Nice to know this is how you treat loyal customers. #ridiculous",@711581 We always want your trips with us to be seamless and apologize for the missed connection. DM your record locator and we'll take a peek.,0.1593698000286733,rebooking_itinerary,False,False,live_travel_or_itinerary_issue,Review the itinerary and provide appropriate rebooking or itinerary-change options.,False,ESCALATE,insufficient_historical_evidence,ESCALATE,INSUFFICIENT,INSUFFICIENT
189,"@AmericanAir why is EVERYTHING so complicated with your service. I buy tickets, pay extra seat charges to sit with my family, then end up sitting on hold 45 mins and have to escalate to a supervisor to add a lap child. #ugh",booking,seat,0.1592353021789226,@AmericanAir pay extra for seat location &amp; shoved to the back. A racket,@175104 The seat charge can be refunded via https://t.co/xM8VkbQ07c since you were moved.,0.12737111817450059,seat,False,False,case_specific_booking_issue,Provide booking guidance or troubleshoot the booking issue; verify reservation details for case-specific problems.,False,ESCALATE,insufficient_historical_evidence,ESCALATE,INSUFFICIENT,INSUFFICIENT
190,@AmericanAir y'all suck at being on time #punctualityiskey,flight_delay_status,checkin_boarding_gate,0.07413387517753278,@AmericanAir I’m in @31790 and your app would not generate a boarding pass despite checking in 23hours prior to the flight. My 955 flight is gone and I’ve been in love for 1/2 hr ... you suck at CS ... this is my last flight with you! #americanairlines #suck #maga,"@710463 We're sorry to hear you missed your flight, Andrew. Our agents will help rebook you just as quickly as they can.",0.1610791413782113,checkin_boarding_gate,False,False,live_travel_or_itinerary_issue,Provide current flight status/ETA when available; avoid guessing and request flight details when necessary.,False,ESCALATE,low_intent_confidence,ESCALATE,INSUFFICIENT,INSUFFICIENT
191,@AmericanAir I tried and I got no luck! :/ I had to book through a different airline at a different airport. Is there any way I can get a refund or even a voucher for my missed flight?,payment_fees_refund,booking,0.1642667933509034,Any way I can get my seats together after booking w @AmericanAir ?,@283993 Seating can be assigned at the time you make a booking. If you have a record locator please DM it with a follow and we'll take a look!,0.19858011869151543,booking,False,False,financial_or_case_specific_issue,Explain applicable fee/refund processes and avoid promising reimbursement without verifying the case.,False,ESCALATE,insufficient_historical_evidence,ESCALATE,INSUFFICIENT,INSUFFICIENT
192,@AmericanAir Communication around flights to/from hurricane ravaged areas has been poor. United gave us a refund. AA did not and I had to stay on the phone 45 minutes just to get a change fee waiver.  Then the nickel and dime started over the seats we bought originally.,payment_fees_refund,payment_fees_refund,0.1754562918222468,@AmericanAir .Had to cancel a trip. No refund and $200 change fee. Customer service rude. No wonder people hate #AA,@216309 Voluntary changes to restricted fares have fees. Some tickets are non-refundable.,0.10497994461139458,payment_fees_refund,False,False,financial_or_case_specific_issue,Explain applicable fee/refund processes and avoid promising reimbursement without verifying the case.,False,ESCALATE,insufficient_historical_evidence,ESCALATE,INSUFFICIENT,INSUFFICIENT
193,Currently in Memphis &amp; just had to de plane @116450 flight to Chicago for reasons unknown. Can anybody help me?  @SouthwestAir @AmericanAir @126403,flight_delay_status,rebooking_itinerary,0.10427197449619918,"@AmericanAir I’m now being told we probably have to de plane a second time, are there other flights ORD-DCA today that I could get rebooked on for no charge?",@765822 Providing other flight options is important. Please follow and meet us in DM with your record locator so we can review.,0.13788760138350595,rebooking_itinerary,True,True,,Provide current flight status/ETA when available; avoid guessing and request flight details when necessary.,False,ESCALATE,low_intent_confidence,AUTO,SUFFICIENT,INSUFFICIENT
194,@AmericanAir When are all domestic flying aircraft going to have TV screens on seat backs? This century or next? Flew from Boston on 1506 Tuesday and was extremely disappointed in the old grossness of your cabin on this flight. Not a good experience.,onboard_services,seat,0.17155553906543924,Why?@AmericanAir would you have media screens on a 30 min flight from DFW to Austin but not a 4 hr SeaTac to DFW 🤔 https://t.co/bsOiC3pR4z,"@681726 We're working hard to include inflight entertainment, or streaming from your personal device on most flight, Don.",0.112685155008788,seat,False,False,current_service_or_aircraft_issue,Provide information about onboard services and escalate current aircraft-specific problems.,False,ESCALATE,insufficient_historical_evidence,ESCALATE,INSUFFICIENT,INSUFFICIENT
195,"@AmericanAir messed up our gate number this morning and sent us to the wrong end of DFW. 

My bf has a handicap disability and asked an American air employee to give him a ride to the gate and they drove passed and laughed. 

I know who not to fly again 🙄",accessibility,checkin_boarding_gate,0.180373916987459,ARRRGH! @AmericanAir does it again! They tell me when to go to the gate...and the gate is closed!! Missed flight! @2189,@467883 We're sorry to hear the flight was missed. Let's meet in DMs and we'll take a look at your reservation.,0.12314285901152044,checkin_boarding_gate,True,True,,Acknowledge the accessibility need and connect the customer with appropriate assistance.,False,ESCALATE,insufficient_historical_evidence,AUTO,SUFFICIENT,INSUFFICIENT
196,@AmericanAir I have a flight tonight and then another one tomorrow AM (different record locators). Will I not be able to check in for my flight tomorrow until I have completed my trip tonight?,checkin_boarding_gate,checkin_boarding_gate,0.16093257893013713,Get hype it’s time to check in for my flight tomorrow to @14000 via @AmericanAir https://t.co/aXCy4UQaUd,@637404 We're hyped up and can't wait to fly you to magical Disneyland tomorrow!,0.27519594784412066,checkin_boarding_gate,False,False,time_sensitive_airport_issue,"Provide check-in, boarding, or gate guidance and escalate time-sensitive airport issues.",True,AUTO,sufficient_evidence_low_risk,ESCALATE,INSUFFICIENT,SUFFICIENT
